order_id,order_date,hold_start,hold_end,hold_duration_hours,hold_status,hold_reason,root_cause,resolution_action,business_unit,region,sub_region,customer_name,product_line,currency,order_value,sales_rep,priority
SO-2025-EU-00339,2025-12-03,2025-12-03 05:43:00,2025-12-03 17:53:00,12.2,Resolved,Discount Approval Pending,Non-standard deal structure,Auto-approved after escalation,Gaming,EMEA,Switzerland,CERN Switzerland,GeForce RTX,CHF,134433,Robert Johnson,Standard
SO-2025-HK-00340,2025-10-28,2025-10-28 04:16:00,2025-10-29 21:58:00,41.7,Resolved,Discount Approval Pending,Discount exceeds threshold,Auto-approved after escalation,Data Center,APAC,India,Tata Consultancy Services India,Tesla/A100,INR,1747963,Lisa Anderson,Urgent
SO-2025-HK-00341,2025-11-03,2025-11-03 03:55:00,2025-11-04 04:27:00,24.5,Resolved,Regional Price Override Required,Government/education discount,Standard pricing applied,Gaming,APAC,Hong Kong,Lenovo Hong Kong Ltd,GeForce RTX,HKD,46451,Thomas Fischer,Urgent
SO-2025-HK-00342,2025-11-18,2025-11-18 01:30:00,2025-11-22 15:06:00,109.6,Resolved,Missing Price List,BU price list not uploaded,Manual price entry,Data Center,APAC,Taiwan,ASUS Taiwan HQ,DGX,TWD,2181168,Maria Garcia,Critical
SO-2025-EU-00343,2025-11-26,2025-11-26 05:06:00,2025-11-27 02:51:00,21.8,Resolved,Expired Quote,Customer delayed PO,New quote with updated pricing,Gaming,EMEA,France,Renault Group,GeForce RTX,EUR,95683,Yuki Tanaka,Critical
SO-2025-HK-00344,2025-10-03,2025-10-03 03:51:00,2025-10-04 13:38:00,33.8,Resolved,Regional Price Override Required,Government/education discount,Regional price approved,Edge AI,APAC,Japan,Dell Technologies Japan,Jetson,JPY,46320,Raj Patel,Urgent
SO-2025-US-00345,2025-12-12,2025-12-12 07:36:00,2025-12-12 14:18:00,6.7,Resolved,Missing Price List,New product not in system,Escalated to product management,Gaming,Americas,US East,Microsoft Azure,GeForce RTX,USD,69356,Priya Sharma,Urgent
SO-2025-HK-00346,2025-12-20,2025-12-20 01:28:00,2025-12-20 06:42:00,5.2,Resolved,Expired Quote,Quote validity exceeded,Original price honored,Gaming,APAC,Australia,Data#3 Australia,GeForce RTX,AUD,57136,Priya Sharma,Urgent
SO-2025-US-00347,2025-12-18,2025-12-18 00:44:00,,16.8,Open,Missing Price List,BU price list not uploaded,,Gaming,Americas,Brazil,Petrobras Brazil,GeForce RTX,BRL,71154,John Smith,Urgent
SO-2025-HK-00348,2025-10-18,2025-10-18 05:24:00,2025-10-19 22:14:00,40.8,Resolved,Regional Price Override Required,Government/education discount,Standard pricing applied,Data Center,APAC,Hong Kong,ASUS Computer HK,HGX,HKD,264122,Anna Mueller,Standard
SO-2025-HK-00349,2025-11-20,2025-11-20 03:06:00,2025-11-20 10:00:00,6.9,Resolved,System Error,SAP pricing condition error,Duplicate removed,Data Center,APAC,Singapore,Supermicro Singapore,Tesla/A100,SGD,918846,Raj Patel,Urgent
SO-2025-US-00350,2025-12-28,2025-12-28 04:10:00,2025-12-28 17:36:00,13.4,Resolved,Discount Approval Pending,Discount exceeds threshold,Auto-approved after escalation,Automotive,Americas,US West,Stanford University,DRIVE,USD,951872,Robert Johnson,Standard
SO-2026-US-00351,2026-01-27,2026-01-27 04:11:00,,32.4,Open,Customer Master Data Incomplete,Tax ID not on file,,Data Center,Americas,US West,Meta Platforms Inc,Tesla/A100,USD,273342,Michael Wong,Standard
SO-2025-HK-00352,2025-11-17,2025-11-17 01:26:00,,18.8,Open,Missing Price List,BU price list not uploaded,,Data Center,APAC,Taiwan,Gigabyte Technology Taiwan,DGX,TWD,454475,Anna Mueller,Standard
SO-2026-US-00353,2026-01-09,2026-01-09 02:30:00,2026-01-09 14:25:00,11.9,Resolved,Missing Price List,New product not in system,Escalated to product management,Gaming,Americas,Brazil,Petrobras Brazil,GeForce RTX,BRL,86010,Thomas Fischer,Urgent
SO-2025-HK-00354,2025-11-21,2025-11-21 03:49:00,,85.3,Escalated,Missing Price List,Price list version expired,,Data Center,APAC,Singapore,Razer Singapore,HGX,SGD,817438,Lisa Anderson,Urgent
SO-2026-EU-00355,2026-01-26,2026-01-26 04:03:00,2026-01-26 12:07:00,8.1,Resolved,Customer Master Data Incomplete,Missing billing address,Customer contacted for info,Gaming,EMEA,Sweden,Ericsson Sweden,GeForce RTX,SEK,76672,Thomas Fischer,Standard
SO-2025-HK-00356,2025-11-10,2025-11-10 02:26:00,,58.9,Open,Missing Price List,BU price list not uploaded,,Gaming,APAC,Korea,Samsung Electronics Korea,GeForce RTX,KRW,104996,Priya Sharma,Urgent
SO-2026-US-00357,2026-01-19,2026-01-19 01:08:00,2026-01-19 16:06:00,15.0,Resolved,Discount Approval Pending,Non-standard deal structure,Rejected - repriced,Gaming,Americas,US East,Microsoft Azure,GeForce RTX,USD,68023,James Chen,Critical
SO-2025-HK-00358,2025-10-13,2025-10-13 05:22:00,2025-10-13 17:35:00,12.2,Resolved,Customer Master Data Incomplete,Credit check pending,Customer data updated,OEM,APAC,Singapore,Razer Singapore,Quadro,SGD,531401,Pierre Durand,Standard
SO-2025-HK-00359,2025-12-31,2025-12-31 04:18:00,,45.0,Open,Currency/FX Mismatch,Multi-currency order,,Gaming,APAC,Japan,NEC Corporation Japan,GeForce RTX,JPY,32452,Anna Mueller,Urgent
SO-2026-EU-00360,2026-01-10,2026-01-10 05:36:00,,55.1,Open,System Error,Interface sync failure,,Gaming,EMEA,Switzerland,CERN Switzerland,GeForce RTX,CHF,130294,Sarah Kim,Urgent
SO-2025-US-00361,2025-10-09,2025-10-09 07:36:00,,94.6,Escalated,Discount Approval Pending,Non-standard deal structure,,Automotive,Americas,Canada,BlackBerry QNX,DRIVE,CAD,1544792,Lisa Anderson,Critical
SO-2025-EU-00362,2025-10-15,2025-10-15 01:32:00,2025-10-15 08:36:00,7.1,Resolved,Currency/FX Mismatch,Order currency differs from price list,Currency corrected,Gaming,EMEA,UK,ARM Holdings UK,GeForce RTX,GBP,67602,Anna Mueller,Standard
SO-2025-US-00363,2025-12-10,2025-12-10 05:13:00,2025-12-10 13:01:00,7.8,Resolved,Missing Price List,BU price list not uploaded,Escalated to product management,Gaming,Americas,Brazil,Embraer SA,GeForce RTX,BRL,201541,Sophie Martin,Standard
SO-2025-HK-00364,2025-11-05,2025-11-05 00:55:00,2025-11-05 13:21:00,12.4,Resolved,Missing Price List,New product not in system,Price list uploaded by BU team,Automotive,APAC,India,Tata Consultancy Services India,DRIVE,INR,1190809,Lisa Anderson,Standard
SO-2025-HK-00365,2025-12-11,2025-12-11 02:02:00,2025-12-12 10:14:00,32.2,Resolved,Regional Price Override Required,Country-specific pricing not configured,Standard pricing applied,Automotive,APAC,India,Tata Consultancy Services India,DRIVE,INR,2184172,Michael Wong,Standard
SO-2026-EU-00366,2026-01-30,2026-01-30 06:06:00,,26.4,Escalated,Currency/FX Mismatch,FX rate expired,,Automotive,EMEA,UK,BAE Systems UK,DRIVE,GBP,747972,Yuki Tanaka,Standard
SO-2025-US-00367,2025-10-26,2025-10-26 06:11:00,2025-10-26 20:18:00,14.1,Resolved,Discount Approval Pending,Approver out of office,Rejected - repriced,Data Center,Americas,Canada,BlackBerry QNX,DGX,CAD,1024837,Yuki Tanaka,Standard
SO-2025-EU-00368,2025-10-10,2025-10-10 07:17:00,,17.4,Open,Missing Price List,New product not in system,,Gaming,EMEA,Sweden,Ericsson Sweden,GeForce RTX,SEK,144867,Sarah Kim,Critical
SO-2026-US-00369,2026-01-25,2026-01-25 04:01:00,2026-01-25 05:10:00,1.2,Resolved,System Error,SAP pricing condition error,SAP config corrected,Gaming,Americas,US West,Stanford University,GeForce RTX,USD,126489,David Liu,Standard
SO-2026-HK-00370,2026-01-09,2026-01-09 03:09:00,2026-01-09 21:07:00,18.0,Resolved,Missing Price List,BU price list not uploaded,Manual price entry,Automotive,APAC,Hong Kong,MSI Computer Hong Kong,DRIVE,HKD,2180893,Priya Sharma,Standard
SO-2025-US-00371,2025-11-18,2025-11-18 07:50:00,2025-11-18 18:47:00,10.9,Resolved,Missing Price List,New product not in system,Manual price entry,Gaming,Americas,US East,Microsoft Azure,GeForce RTX,USD,110055,David Liu,Urgent
SO-2026-US-00372,2026-01-27,2026-01-27 01:14:00,,22.5,Open,Missing Price List,BU price list not uploaded,,Gaming,Americas,US East,Microsoft Azure,GeForce RTX,USD,30614,Kevin Park,Standard
SO-2025-HK-00373,2025-10-04,2025-10-04 06:40:00,2025-10-04 07:28:00,0.8,Resolved,Currency/FX Mismatch,Order currency differs from price list,Currency corrected,Data Center,APAC,Japan,NEC Corporation Japan,DGX,JPY,1916790,Raj Patel,Standard
SO-2026-US-00374,2026-01-05,2026-01-05 06:27:00,2026-01-05 07:59:00,1.5,Resolved,System Error,SAP pricing condition error,Duplicate removed,Gaming,Americas,US West,Stanford University,GeForce RTX,USD,41050,Sophie Martin,Urgent
SO-2025-HK-00375,2025-11-20,2025-11-20 00:54:00,,20.6,Open,Missing Price List,Price list version expired,,Gaming,APAC,Taiwan,ASUS Taiwan HQ,GeForce RTX,TWD,39528,David Liu,Standard
SO-2025-EU-00376,2025-12-28,2025-12-28 01:27:00,2025-12-29 17:18:00,39.8,Resolved,Regional Price Override Required,Competitive bid requires special pricing,Escalated to HQ,Edge AI,EMEA,Switzerland,ABB Switzerland,Jetson,CHF,64222,Robert Johnson,Urgent
SO-2025-EU-00377,2025-12-24,2025-12-24 02:34:00,,69.2,Open,Currency/FX Mismatch,FX rate expired,,OEM,EMEA,France,Dassault Systemes France,Quadro,EUR,204211,David Liu,Critical
SO-2025-HK-00378,2025-10-27,2025-10-27 00:33:00,2025-10-27 06:34:00,6.0,Resolved,Customer Master Data Incomplete,New customer not set up in SAP,Credit approved,Data Center,APAC,Hong Kong,MSI Computer Hong Kong,HGX,HKD,1925072,Robert Johnson,Urgent
SO-2025-HK-00379,2025-10-26,2025-10-26 00:43:00,,74.5,Escalated,Currency/FX Mismatch,Multi-currency order,,Automotive,APAC,Korea,Samsung Electronics Korea,DRIVE,KRW,1458056,Priya Sharma,Critical
SO-2025-EU-00380,2025-12-27,2025-12-27 01:06:00,2025-12-27 04:56:00,3.8,Resolved,Currency/FX Mismatch,Order currency differs from price list,FX rate updated,OEM,EMEA,Sweden,Volvo Group,Quadro,SEK,200249,Kevin Park,Critical
SO-2025-EU-00381,2025-10-13,2025-10-13 02:46:00,,33.0,Escalated,Customer Master Data Incomplete,Tax ID not on file,,Data Center,EMEA,Germany,Volkswagen Group,DGX,EUR,641672,John Smith,Standard
SO-2025-US-00382,2025-10-19,2025-10-19 01:48:00,2025-10-19 18:17:00,16.5,Resolved,Missing Price List,Price list version expired,Price list uploaded by BU team,Professional Visualization,Americas,Canada,BlackBerry QNX,Quadro,CAD,95412,Robert Johnson,Urgent
SO-2025-HK-00383,2025-10-24,2025-10-24 06:30:00,,50.4,Escalated,Discount Approval Pending,Approver out of office,,Gaming,APAC,Japan,Dell Technologies Japan,GeForce RTX,JPY,73440,Sarah Kim,Critical
SO-2025-HK-00384,2025-10-26,2025-10-26 06:03:00,2025-10-26 08:52:00,2.8,Resolved,System Error,Duplicate order entry,Duplicate removed,Automotive,APAC,Taiwan,Gigabyte Technology Taiwan,DRIVE,TWD,999231,James Chen,Standard
SO-2025-EU-00385,2025-11-13,2025-11-13 07:18:00,,23.7,Open,Discount Approval Pending,Discount exceeds threshold,,Gaming,EMEA,Sweden,Volvo Group,GeForce RTX,SEK,97506,Michael Wong,Critical
SO-2026-EU-00386,2026-01-02,2026-01-02 04:16:00,,89.0,Escalated,Discount Approval Pending,Approver out of office,,Professional Visualization,EMEA,UK,BAE Systems UK,Quadro,GBP,121907,Sarah Kim,Critical
SO-2025-US-00387,2025-10-01,2025-10-01 05:05:00,2025-10-01 14:26:00,9.3,Resolved,Missing Price List,BU price list not uploaded,Escalated to product management,Data Center,Americas,US West,Amazon Web Services,DGX,USD,954164,Yuki Tanaka,Standard
SO-2025-HK-00388,2025-12-27,2025-12-27 05:31:00,,79.0,Escalated,Regional Price Override Required,Country-specific pricing not configured,,Gaming,APAC,Singapore,Razer Singapore,GeForce RTX,SGD,36603,Thomas Fischer,Critical
SO-2026-US-00389,2026-01-04,2026-01-04 02:33:00,2026-01-05 06:53:00,28.3,Resolved,Regional Price Override Required,Country-specific pricing not configured,Escalated to HQ,Edge AI,Americas,US West,Amazon Web Services,Jetson,USD,74848,Raj Patel,Standard
SO-2025-EU-00390,2025-10-14,2025-10-14 01:56:00,2025-10-14 05:36:00,3.7,Resolved,Customer Master Data Incomplete,Missing billing address,Customer data updated,Automotive,EMEA,Germany,BMW Group Germany,DRIVE,EUR,757077,Lisa Anderson,Urgent
SO-2025-US-00391,2025-10-18,2025-10-18 05:56:00,2025-10-18 17:54:00,12.0,Resolved,Customer Master Data Incomplete,New customer not set up in SAP,Customer data updated,Automotive,Americas,US East,Microsoft Azure,DRIVE,USD,2748240,Maria Garcia,Critical
SO-2026-HK-00392,2026-01-21,2026-01-21 02:40:00,2026-01-21 13:33:00,10.9,Resolved,Missing Price List,Price list version expired,Manual price entry,Gaming,APAC,Hong Kong,Lenovo Hong Kong Ltd,GeForce RTX,HKD,33054,Anna Mueller,Standard
SO-2025-EU-00393,2025-11-30,2025-11-30 03:02:00,,17.5,Open,Missing Price List,New product not in system,,Data Center,EMEA,Switzerland,ABB Switzerland,DGX,CHF,421835,Kevin Park,Urgent
SO-2026-US-00394,2026-01-04,2026-01-04 04:52:00,,59.5,Escalated,Missing Price List,New product not in system,,OEM,Americas,US East,Johns Hopkins University,Quadro,USD,266760,John Smith,Urgent
SO-2025-EU-00395,2025-10-11,2025-10-11 02:45:00,2025-10-11 15:14:00,12.5,Resolved,Regional Price Override Required,Government/education discount,Standard pricing applied,Data Center,EMEA,Germany,Mercedes-Benz AG,Tesla/A100,EUR,286430,Sarah Kim,Standard
SO-2025-EU-00396,2025-11-28,2025-11-28 01:18:00,2025-11-29 13:48:00,36.5,Resolved,Regional Price Override Required,Government/education discount,Standard pricing applied,OEM,EMEA,France,Renault Group,GeForce RTX,EUR,364421,Michael Wong,Urgent
SO-2025-HK-00397,2025-11-25,2025-11-25 06:04:00,2025-11-25 19:40:00,13.6,Resolved,Missing Price List,Price list version expired,Price list uploaded by BU team,Data Center,APAC,Singapore,Supermicro Singapore,HGX,SGD,627703,Lisa Anderson,Standard
SO-2026-US-00398,2026-01-23,2026-01-23 02:46:00,,4.7,Open,Customer Master Data Incomplete,Missing billing address,,Gaming,Americas,US West,Stanford University,GeForce RTX,USD,29386,Robert Johnson,Urgent
SO-2026-HK-00399,2026-01-04,2026-01-04 06:31:00,2026-01-04 16:08:00,9.6,Resolved,Missing Price List,New product not in system,Manual price entry,Gaming,APAC,Japan,Fujitsu Japan,GeForce RTX,JPY,53291,Sarah Kim,Urgent
SO-2025-US-00400,2025-10-18,2025-10-18 01:02:00,2025-10-19 23:02:00,46.0,Resolved,Regional Price Override Required,Country-specific pricing not configured,Escalated to HQ,Data Center,Americas,US West,Meta Platforms Inc,DGX,USD,615611,Kevin Park,Critical
SO-2025-EU-00401,2025-12-11,2025-12-11 06:31:00,,52.1,Open,Discount Approval Pending,Discount exceeds threshold,,OEM,EMEA,Germany,Siemens Digital Industries,GeForce RTX,EUR,114476,Kevin Park,Urgent
SO-2026-HK-00402,2026-01-20,2026-01-20 04:39:00,2026-01-20 11:57:00,7.3,Resolved,Customer Master Data Incomplete,Tax ID not on file,Customer data updated,Automotive,APAC,Taiwan,ASUS Taiwan HQ,DRIVE,TWD,1356962,Pierre Durand,Urgent
SO-2025-EU-00403,2025-11-27,2025-11-27 01:46:00,2025-11-28 00:42:00,22.9,Resolved,Discount Approval Pending,Approver out of office,Rejected - repriced,Gaming,EMEA,Germany,Siemens Digital Industries,GeForce RTX,EUR,74261,Emily Zhang,Standard
SO-2025-EU-00404,2025-12-17,2025-12-17 06:53:00,2025-12-17 16:36:00,9.7,Resolved,Missing Price List,New product not in system,Escalated to product management,Professional Visualization,EMEA,France,Dassault Systemes France,Quadro,EUR,170072,Sarah Kim,Urgent
SO-2026-US-00405,2026-01-16,2026-01-16 03:14:00,,52.5,Open,Currency/FX Mismatch,Order currency differs from price list,,Automotive,Americas,US West,Amazon Web Services,DRIVE,USD,1292847,David Liu,Critical
SO-2026-HK-00406,2026-01-28,2026-01-28 05:53:00,,29.3,Open,Regional Price Override Required,Competitive bid requires special pricing,,Gaming,APAC,Singapore,Razer Singapore,GeForce RTX,SGD,127221,Raj Patel,Standard
SO-2025-EU-00407,2025-11-06,2025-11-06 06:33:00,2025-11-07 17:44:00,35.2,Resolved,Discount Approval Pending,Non-standard deal structure,Auto-approved after escalation,Data Center,EMEA,France,Dassault Systemes France,HGX,EUR,813325,Lisa Anderson,Critical
SO-2026-EU-00408,2026-01-23,2026-01-23 03:41:00,,20.1,Open,Customer Master Data Incomplete,Missing billing address,,Professional Visualization,EMEA,France,Renault Group,Quadro,EUR,333505,Emily Zhang,Critical
SO-2025-EU-00409,2025-11-25,2025-11-25 05:29:00,,63.0,Open,Regional Price Override Required,Country-specific pricing not configured,,Data Center,EMEA,Germany,Volkswagen Group,DGX,EUR,1609726,Pierre Durand,Critical
SO-2025-EU-00410,2025-12-01,2025-12-01 07:23:00,2025-12-01 11:44:00,4.3,Resolved,System Error,SAP pricing condition error,SAP config corrected,Automotive,EMEA,Germany,Volkswagen Group,DRIVE,EUR,1338598,Yuki Tanaka,Urgent
SO-2025-HK-00411,2025-12-12,2025-12-12 04:26:00,2025-12-12 18:59:00,14.5,Resolved,Missing Price List,New product not in system,Escalated to product management,OEM,APAC,Korea,LG Electronics Korea,GeForce RTX,KRW,291942,Maria Garcia,Standard
SO-2026-HK-00412,2026-01-04,2026-01-04 02:35:00,2026-01-04 05:55:00,3.3,Resolved,Currency/FX Mismatch,Order currency differs from price list,Manual override applied,Automotive,APAC,Japan,Fujitsu Japan,DRIVE,JPY,1043869,Raj Patel,Critical
SO-2026-EU-00413,2026-01-14,2026-01-14 06:28:00,2026-01-14 14:06:00,7.6,Resolved,Customer Master Data Incomplete,New customer not set up in SAP,Customer contacted for info,Gaming,EMEA,Netherlands,Philips Healthcare,GeForce RTX,EUR,81926,Sophie Martin,Standard
SO-2025-US-00414,2025-12-18,2025-12-18 06:00:00,2025-12-18 20:56:00,14.9,Resolved,Missing Price List,New product not in system,Price list uploaded by BU team,OEM,Americas,US West,Stanford University,GeForce RTX,USD,224373,David Liu,Standard
SO-2026-US-00415,2026-01-24,2026-01-24 07:06:00,2026-01-25 13:34:00,30.5,Resolved,Regional Price Override Required,Government/education discount,Standard pricing applied,Gaming,Americas,Canada,BlackBerry QNX,GeForce RTX,CAD,165876,Raj Patel,Standard
SO-2025-US-00416,2025-11-20,2025-11-20 07:59:00,2025-11-20 13:49:00,5.8,Resolved,Missing Price List,BU price list not uploaded,Manual price entry,Automotive,Americas,Canada,BlackBerry QNX,DRIVE,CAD,1217047,Kevin Park,Standard
SO-2025-EU-00417,2025-11-07,2025-11-07 07:36:00,,48.7,Open,Currency/FX Mismatch,Order currency differs from price list,,Gaming,EMEA,Germany,BMW Group Germany,GeForce RTX,EUR,71182,Sophie Martin,Critical
SO-2026-US-00418,2026-01-12,2026-01-12 05:13:00,2026-01-12 12:05:00,6.9,Resolved,Customer Master Data Incomplete,Missing billing address,Customer contacted for info,Professional Visualization,Americas,Brazil,Petrobras Brazil,Quadro,BRL,162054,Maria Garcia,Standard
SO-2026-EU-00419,2026-01-18,2026-01-18 01:28:00,2026-01-18 14:50:00,13.4,Resolved,Discount Approval Pending,Discount exceeds threshold,Approved by regional manager,Data Center,EMEA,Switzerland,ABB Switzerland,Tesla/A100,CHF,985557,Robert Johnson,Standard
SO-2025-EU-00420,2025-12-22,2025-12-22 06:50:00,,70.7,Open,Currency/FX Mismatch,Multi-currency order,,OEM,EMEA,UK,ARM Holdings UK,GeForce RTX,GBP,281696,Maria Garcia,Urgent
SO-2025-EU-00421,2025-10-21,2025-10-21 03:14:00,2025-10-21 21:36:00,18.4,Resolved,Missing Price List,Price list version expired,Escalated to product management,Data Center,EMEA,Sweden,Ericsson Sweden,DGX,SEK,735883,Pierre Durand,Standard
SO-2025-US-00422,2025-10-19,2025-10-19 04:41:00,2025-10-19 12:36:00,7.9,Resolved,Customer Master Data Incomplete,Tax ID not on file,Customer data updated,Gaming,Americas,US East,Johns Hopkins University,GeForce RTX,USD,69000,John Smith,Standard
SO-2025-EU-00423,2025-12-04,2025-12-04 05:50:00,2025-12-04 12:06:00,6.3,Resolved,Missing Price List,New product not in system,Price list uploaded by BU team,Gaming,EMEA,UK,BAE Systems UK,GeForce RTX,GBP,49018,Lisa Anderson,Standard
SO-2025-EU-00424,2025-12-23,2025-12-23 01:05:00,2025-12-23 09:13:00,8.1,Resolved,Customer Master Data Incomplete,New customer not set up in SAP,Customer data updated,Professional Visualization,EMEA,UK,ARM Holdings UK,Quadro,GBP,211940,James Chen,Urgent
SO-2025-US-00425,2025-11-15,2025-11-15 02:39:00,2025-11-15 11:34:00,8.9,Resolved,Discount Approval Pending,Discount exceeds threshold,Approved by regional manager,Professional Visualization,Americas,Brazil,Embraer SA,Quadro,BRL,127505,Michael Wong,Standard
SO-2025-HK-00426,2025-11-18,2025-11-18 04:24:00,,17.3,Open,Customer Master Data Incomplete,Credit check pending,,OEM,APAC,Hong Kong,Lenovo Hong Kong Ltd,Quadro,HKD,194002,Lisa Anderson,Standard
SO-2025-HK-00427,2025-12-27,2025-12-27 02:00:00,,70.1,Open,Currency/FX Mismatch,Multi-currency order,,Automotive,APAC,Singapore,Razer Singapore,DRIVE,SGD,2092020,Robert Johnson,Urgent
SO-2025-EU-00428,2025-10-31,2025-10-31 05:17:00,2025-10-31 09:00:00,3.7,Resolved,Currency/FX Mismatch,FX rate expired,Currency corrected,Automotive,EMEA,Switzerland,CERN Switzerland,DRIVE,CHF,2810399,Michael Wong,Urgent
SO-2026-EU-00429,2026-01-17,2026-01-17 05:38:00,2026-01-17 19:11:00,13.6,Resolved,Expired Quote,Customer delayed PO,Original price honored,Data Center,EMEA,Switzerland,ABB Switzerland,Tesla/A100,CHF,494644,Anna Mueller,Standard
SO-2025-HK-00430,2025-10-01,2025-10-01 07:12:00,2025-10-03 11:19:00,52.1,Resolved,Regional Price Override Required,Country-specific pricing not configured,Regional price approved,Professional Visualization,APAC,India,Tata Consultancy Services India,Quadro,INR,104025,David Liu,Critical
SO-2025-HK-00431,2025-12-16,2025-12-16 04:27:00,2025-12-17 09:07:00,28.7,Resolved,Discount Approval Pending,Non-standard deal structure,Rejected - repriced,OEM,APAC,Australia,Fujitsu Australia,Quadro,AUD,218021,Pierre Durand,Standard
SO-2026-HK-00432,2026-01-14,2026-01-14 06:31:00,,24.0,Open,Discount Approval Pending,Approver out of office,,Data Center,APAC,India,Tata Consultancy Services India,Tesla/A100,INR,1424551,Pierre Durand,Standard
SO-2025-HK-00433,2025-11-18,2025-11-18 05:27:00,,62.3,Open,Regional Price Override Required,Country-specific pricing not configured,,Gaming,APAC,Japan,NEC Corporation Japan,GeForce RTX,JPY,56645,Yuki Tanaka,Urgent
SO-2025-HK-00434,2025-12-22,2025-12-22 04:48:00,2025-12-23 18:11:00,37.4,Resolved,Regional Price Override Required,Country-specific pricing not configured,Regional price approved,OEM,APAC,Japan,Dell Technologies Japan,GeForce RTX,JPY,222342,Maria Garcia,Standard
SO-2025-US-00435,2025-12-28,2025-12-28 03:48:00,,54.1,Open,Missing Price List,BU price list not uploaded,,Professional Visualization,Americas,US East,Microsoft Azure,Quadro,USD,253118,Yuki Tanaka,Critical
SO-2025-US-00436,2025-12-26,2025-12-26 01:49:00,2025-12-26 10:02:00,8.2,Resolved,Missing Price List,Price list version expired,Price list uploaded by BU team,Data Center,Americas,US East,Microsoft Azure,DGX,USD,1138800,David Liu,Urgent
SO-2025-HK-00437,2025-11-05,2025-11-05 02:39:00,2025-11-05 18:53:00,16.2,Resolved,Missing Price List,Price list version expired,Manual price entry,Professional Visualization,APAC,India,Tata Consultancy Services India,Quadro,INR,218875,John Smith,Standard
SO-2025-HK-00438,2025-10-15,2025-10-15 06:20:00,2025-10-16 18:28:00,36.1,Resolved,Discount Approval Pending,Discount exceeds threshold,Rejected - repriced,Professional Visualization,APAC,Japan,Fujitsu Japan,Quadro,JPY,327423,Lisa Anderson,Standard
SO-2026-HK-00439,2026-01-20,2026-01-20 01:14:00,,59.6,Open,Missing Price List,BU price list not uploaded,,Data Center,APAC,Korea,Samsung Electronics Korea,Tesla/A100,KRW,1554321,Lisa Anderson,Critical
SO-2025-HK-00440,2025-10-20,2025-10-20 00:54:00,,67.4,Open,Regional Price Override Required,Competitive bid requires special pricing,,Data Center,APAC,India,Infosys Technologies,Tesla/A100,INR,1013046,Sarah Kim,Critical
SO-2026-HK-00441,2026-01-25,2026-01-25 03:24:00,2026-01-25 18:57:00,15.6,Resolved,Discount Approval Pending,Non-standard deal structure,Approved by regional manager,Professional Visualization,APAC,Korea,LG Electronics Korea,Quadro,KRW,240514,Maria Garcia,Urgent
SO-2026-US-00442,2026-01-06,2026-01-06 01:57:00,2026-01-06 18:59:00,17.0,Resolved,Missing Price List,BU price list not uploaded,Manual price entry,Automotive,Americas,Brazil,Petrobras Brazil,DRIVE,BRL,865745,Priya Sharma,Critical
SO-2025-EU-00443,2025-12-14,2025-12-14 05:15:00,2025-12-14 22:17:00,17.0,Resolved,Regional Price Override Required,Country-specific pricing not configured,Escalated to HQ,Gaming,EMEA,France,Renault Group,GeForce RTX,EUR,41968,Raj Patel,Standard
SO-2025-HK-00444,2025-11-01,2025-11-01 04:05:00,2025-11-04 04:33:00,72.5,Resolved,Discount Approval Pending,Approver out of office,Approved by regional manager,Data Center,APAC,Japan,Dell Technologies Japan,DGX,JPY,631038,Yuki Tanaka,Critical
SO-2025-US-00445,2025-11-04,2025-11-04 07:15:00,,4.2,Open,Discount Approval Pending,Discount exceeds threshold,,Automotive,Americas,US West,Amazon Web Services,DRIVE,USD,401272,Thomas Fischer,Standard
SO-2025-HK-00446,2025-12-25,2025-12-25 06:53:00,2025-12-26 06:34:00,23.7,Resolved,Discount Approval Pending,Discount exceeds threshold,Rejected - repriced,Automotive,APAC,Singapore,Supermicro Singapore,DRIVE,SGD,1639852,Maria Garcia,Standard
SO-2025-US-00447,2025-11-16,2025-11-16 06:52:00,2025-11-18 19:54:00,61.0,Resolved,Regional Price Override Required,Government/education discount,Regional price approved,Professional Visualization,Americas,Canada,BlackBerry QNX,Quadro,CAD,249207,John Smith,Critical
SO-2025-HK-00448,2025-12-16,2025-12-16 04:14:00,2025-12-16 14:43:00,10.5,Resolved,Missing Price List,BU price list not uploaded,Manual price entry,Data Center,APAC,Korea,Samsung Electronics Korea,DGX,KRW,793643,Priya Sharma,Standard
SO-2025-US-00449,2025-10-16,2025-10-16 04:00:00,2025-10-16 07:22:00,3.4,Resolved,Currency/FX Mismatch,Multi-currency order,Manual override applied,OEM,Americas,US West,Meta Platforms Inc,Quadro,USD,801962,James Chen,Standard
SO-2025-US-00450,2025-10-23,2025-10-23 05:27:00,2025-10-24 16:49:00,35.4,Resolved,Regional Price Override Required,Country-specific pricing not configured,Regional price approved,Data Center,Americas,Brazil,Embraer SA,HGX,BRL,317848,Maria Garcia,Standard
SO-2025-HK-00451,2025-12-05,2025-12-05 06:45:00,2025-12-05 14:43:00,8.0,Resolved,Customer Master Data Incomplete,Missing billing address,Customer data updated,Data Center,APAC,Japan,NEC Corporation Japan,Tesla/A100,JPY,237971,Yuki Tanaka,Standard
